MD-MVM Id,Survey station,Latitude,Longitude,County,Municipality,MS_CD C3,Sample date,Sample year,Sample month,Sample day,SeasonType,Season,Max sample depth (m),TOC (mg/l C),DOC (mg/l C),Abs_F 254 (/5cm),Turb_FNU (FNU),C_phyll (µg/l),pH,Cond_25 (mS/m),Alk/Acid (mekv/l),Ca (mekv/l),Mg (mekv/l),Na (mekv/l),K (mekv/l),SO4 (mekv/l),Cl (mekv/l),F (mekv/l),NH4-N (µg/l N),NO2+NO3-N (µg/l N),PO4-P (µg/l P),Tot-P (µg/l P),Si (mg/l),Fe (µg/l),Al (µg/l),Al_s (µg/l),Oxygen (mg/l O2),Secchi depth (m),Secchi depth binoculars (m),Secchi depth no binoculars (m),Water temp (°C),Tot-N (µg/l N),Abs_F 420 (/m),SUVA_254 (/m),TOC:TON (mol/l),TOC:TOP (mol/l)
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2016-10-12,2016,10,12,1,4,0.5,15.0,,2.597,1.1,7.2,6.61,2.58,0.083,0.11,0.049,0.091,0.013,0.02914844889,0.037,0.0053,9.0,1.5,0.5,17.1,0.18,780.0,65.0,,11.02,,,1.8,,457.0,3.9400000000000004,3.13644,78.37160840711245,9319.77013039252
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2017-02-08,2017,2,8,1,1,0.5,16.9,,2.883,0.47,1.3,6.3,3.1,0.093,0.13,0.059,0.11,0.016,0.03747657714,0.048,0.0053,30.0,24.0,0.5,11.8,0.28,700.0,78.0,,14.08,,,1.45,2.0,536.0,4.34,3.1531952662721894,81.79535287673713,15425.181783954678
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2017-04-19,2017,4,19,1,2,0.5,16.2,,2.801,1.2,7.4,6.44,2.63,0.083,0.12,0.049,0.091,0.012,0.03331251301,0.037,0.004,11.0,27.0,0.5,11.7,0.93,1300.0,100.0,,10.8,,,1.68,4.5,529.0,4.76,2.9463580246913583,76.97017720178769,14918.289187292601
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2017-08-10,2017,8,10,1,3,0.5,18.2,,3.038,1.9,26.0,6.29,2.41,0.061,0.11,0.049,0.087,0.012,0.03123048095,0.037,0.005,7.0,1.5,0.5,22.0,0.48,720.0,95.0,,9.48,,,1.6,19.6,612.0,4.96,3.0911208791208793,70.35307389104865,8730.818455175779
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2017-10-19,2017,10,19,1,4,0.5,21.4,,3.761,1.1,5.1,6.0,2.45,0.036,0.11,0.049,0.087,0.014,0.02914844889,0.037,0.004,31.0,9.0,0.5,15.1,0.76,870.0,140.0,,10.63,,,1.1,7.5,606.0,6.6000000000000005,3.2588271028037386,88.20359899773852,15117.60338411251
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2018-02-27,2018,2,27,1,1,0.5,23.3,,4.374,0.64,0.5,5.8,2.75,0.036,0.12,0.051,0.091,0.015,0.03539454508,0.039,0.0074,66.0,22.0,0.5,11.9,1.2,650.0,160.0,,11.36,,,0.8,0.8,808.0,7.98,3.5809227467811158,75.4939916187939,21080.121000194267
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2018-05-08,2018,5,8,1,2,0.5,19.3,,3.658,1.9,2.8,5.77,2.26,0.054,0.095,0.037,0.07,0.012,0.02498438476,0.031,0.004,65.0,31.0,0.5,13.3,1.9,2000.0,160.0,,8.22,,,0.7,12.5,613.0,7.58,3.1243523316062176,87.08748122087314,15551.395595703938
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2018-08-22,2018,8,22,1,3,0.5,17.8,,3.455,2.0,25.0,6.65,2.41,0.066,0.11,0.045,0.083,0.013,0.0197793046,0.034,0.005,4.0,1.5,0.5,22.3,0.81,1500.0,80.0,,9.2,,,1.1,16.5,582.0,6.34,3.342977528089888,72.02937636741343,8421.424092135725
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2018-10-22,2018,10,22,1,4,0.5,15.5,,2.785,0.95,11.0,6.53,2.37,0.076,0.1,0.043,0.083,0.015,0.0229023527,0.037,0.005,6.0,0.5,0.5,13.4,0.22,750.0,57.0,,11.04,,,2.0,8.4,478.0,4.6000000000000005,3.290483870967743,76.69004013906304,12392.645243152434
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2019-02-13,2019,2,13,1,1,0.5,16.5,,2.924,1.5,6.6,6.43,2.82,0.085,0.12,0.052,0.096,0.016,0.03331251301,0.042,0.005,43.0,39.0,0.5,16.7,0.29,680.0,69.0,,13.43,,,1.6,1.9,612.0,4.72,3.2872484848484844,72.62682163991185,10504.876702528856
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2019-05-08,2019,5,8,1,2,0.5,16.1,,2.968,1.7,11.0,6.35,2.46,0.066,0.11,0.045,0.078,0.012,0.04372267333,0.034,0.004,4.0,2.0,0.5,13.8,1.2,1000.0,110.0,,10.71,,,1.5,10.0,515.0,5.02,3.293788819875776,73.78992308785709,12485.221879943385
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2019-08-21,2019,8,21,1,3,0.5,15.1,,2.93,2.0,17.0,6.49,2.41,0.071,0.11,0.049,0.083,0.012,0.03747657714,0.034,0.004,6.0,1.0,0.5,16.9,0.02,1300.0,81.0,,8.7,,,1.6,18.5,480.0,4.98,3.331854304635762,74.47401545060087,9496.315369447926
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2019-10-15,2019,10,15,1,4,0.5,14.3,,2.698,1.0,5.3,6.34,2.44,0.067,0.1,0.048,0.087,0.013,0.0395586092,0.034,0.005,11.0,6.0,0.5,11.2,0.25,850.0,77.0,,10.23,,,,6.6,475.0,4.4,3.3992657342657338,72.83825343507898,13783.96905640235
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2020-02-25,2020,2,25,1,1,0.5,17.8,,3.535,0.75,10.0,5.71,2.44,0.039,0.11,0.047,0.083,0.011,0.03747657714,0.034,0.005,17.0,42.0,0.5,9.8,1.2,710.0,150.0,,13.41,,,,2.6,510.0,6.44,3.722679775280899,92.0730276625584,19740.54249554396
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2020-04-23,2020,4,23,1,2,0.5,18.8,,3.441,1.6,31.0,6.31,2.51,0.042,0.1,0.044,0.078,0.011,0.03539454508,0.031,0.004,7.0,3.0,0.5,15.7,1.5,1100.0,160.0,,13.81,,,0.9,9.3,587.0,6.5600000000000005,3.289202127659573,76.01004682738109,12756.639746898678
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2020-08-02,2020,8,2,1,3,0.5,16.5,,3.266,1.8,29.0,6.73,2.39,0.075,0.11,0.049,0.087,0.011,0.02914844889,0.034,0.0053,5.0,0.5,0.5,26.8,1.1,1400.0,110.0,,9.23,,,0.9,20.7,530.0,5.8,3.4168484848484852,73.38839936921502,6470.684508782033
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2020-10-05,2020,10,5,1,4,0.5,14.9,,2.835,1.3,12.0,6.52,2.48,0.078,0.11,0.049,0.091,0.011,0.02914844889,0.037,0.0053,13.0,6.0,0.5,14.8,0.98,1100.0,74.0,,10.23,,,1.4,12.0,495.0,4.72,3.3367114093959724,73.02444747776724,10746.629109796208
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2021-02-09,2021,2,9,1,1,0.5,19.8,17.7,3.589,0.67,5.8,6.01,2.67,0.049,0.12,0.053,0.096,0.012,0.0395586092,0.039,0.0053,36.0,37.0,1.0,12.9,1.6,850.0,150.0,,14.21,,,,0.5,564.0,6.26,3.3550252525252526,94.07466102440719,17160.90782329084
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2021-04-27,2021,4,27,1,2,0.5,18.9,16.2,3.502,1.5,17.0,6.2,2.27,0.043,0.1,0.044,0.078,0.01,0.03747657714,0.034,0.004,1.5,2.0,0.5,14.2,2.0,950.0,170.0,,12.22,,,0.9,6.9,546.0,6.38,3.3881746031746034,81.27388603457582,14228.635915860583
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2021-08-05,2021,8,5,1,3,0.5,16.2,15.1,3.283,1.4,12.0,6.78,2.54,0.066,0.12,0.052,0.091,0.0077,0.02498438476,0.034,0.0053,5.0,1.0,0.5,18.2,1.7,1400.0,86.0,,9.06,,,1.5,19.2,549.0,5.8,3.5011111111111113,69.59918417325555,9439.821406648425
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2021-10-13,2021,10,13,1,4,0.5,18.4,16.9,3.655,1.3,6.8,6.23,2.43,0.053,0.11,0.05,0.087,0.01,0.03123048095,0.034,0.005,26.0,22.0,0.5,15.2,1.9,1100.0,140.0,,10.17,,,1.1,9.7,586.0,6.6000000000000005,3.5933152173913046,79.78559926015777,12909.889290825813
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2022-02-02,2022,2,2,1,1,0.5,20.8,,4.34,0.62,3.7,6.02,2.97,0.064,0.14,0.056,0.1,0.013,0.0395586092,0.042,0.0053,56.0,58.0,0.5,13.7,2.6,1100.0,180.0,,14.3,,,,1.0,686.0,7.76,3.8373557692307694,84.83132885763807,16252.172881928938
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2022-05-05,2022,5,5,1,2,0.5,17.6,,3.439,1.8,21.0,6.39,2.38,0.068,0.11,0.045,0.083,0.01,0.02706641682,0.034,0.004,12.0,2.0,0.5,14.0,2.4,1300.0,150.0,,11.66,,,0.9,9.3,553.0,6.2,3.436988636363636,76.17507081094033,13446.242179236935
133,Gosjön,61.08667171935466,16.949312259667327,Gävleborgs län,Söderhamn,WA20127072,2022-08-04,2022,8,4,1,3,0.5,18.5,,3.384,2.2,17.0,6.48,2.5,0.073,0.12,0.049,0.087,0.01,0.02914844889,0.034,0.0058,5.0,0.5,0.5,24.3,1.5,1200.0,110.0,,8.59,,,0.8,19.4,640.0,5.819999999999999,3.2456216216216216,68.018815691605,8017.090776032334
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2001-02-15,2001,2,15,1,1,0.5,7.0,,,,0.1,6.66,3.81,0.185,0.21,0.086,0.077,0.013,0.086,0.031,0.004,16.0,115.0,2.0,6.0,3.43,248.0,,160.0,,,,,0.7,271.0,2.64,,116.64307717925237,18049.288152526853
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2001-05-17,2001,5,17,1,2,0.5,7.2,,,,7.3,6.56,3.38,0.174,0.188,0.08,0.064,0.015,0.068,0.027,0.004,17.0,84.0,2.0,12.0,2.05,282.0,,180.0,,2.0,,,10.3,274.0,2.22,,97.09019140931987,7425.99283989676
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2001-08-16,2001,8,16,1,3,0.5,5.7,,,,2.0,7.26,4.77,0.298,0.281,0.105,0.081,0.016,0.075,0.031,0.0053,29.0,1.0,2.0,14.0,1.52,144.0,,45.0,,3.0,,,21.3,298.0,1.5,,49.616831337443166,4899.092498543002
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2001-10-24,2001,10,24,1,4,0.5,9.6,,,,,6.56,3.72,0.189,0.213,0.087,0.07,0.019,0.064,0.029,0.003,15.0,55.0,3.0,13.0,2.94,314.0,,175.0,,2.1,,,6.1,320.0,3.54,,89.5818832736658,9901.323786529012
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2002-02-20,2002,2,20,1,1,0.5,6.7,,,,0.1,6.68,4.92,0.26,0.299,0.107,0.086,0.016,0.085,0.033,0.005,11.0,148.0,4.0,8.0,3.62,274.0,,110.0,,,,,1.3,447.0,2.64,,54.27143174312437,17275.747231704274
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2002-05-02,2002,5,2,1,2,0.5,7.4,,,,2.6,6.68,3.91,0.213,0.219,0.087,0.071,0.018,0.067,0.032,0.004,42.0,144.0,4.0,13.0,2.75,290.0,,155.0,,2.2,,,5.8,376.0,2.48,,90.85881801331236,8480.300465314202
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2002-08-23,2002,8,23,1,3,0.5,14.6,,,,3.4,7.41,5.24,0.367,0.326,0.11,0.089,0.017,0.072,0.033,0.0053,25.0,9.0,2.0,8.0,1.68,171.0,,55.0,,2.5,,,23.6,277.0,1.56,,140.16369768041847,25097.10543113257
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2002-10-21,2002,10,21,1,4,0.5,5.9,,,,2.2,6.78,5.36,0.374,0.335,0.112,0.086,0.018,0.075,0.037,0.0053,13.0,65.0,3.0,12.0,2.07,640.0,,65.0,,3.5,,,4.1,262.0,1.8199999999999998,,74.80371253886837,6761.3206412640275
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2003-02-05,2003,2,5,1,1,0.5,6.3,,,,0.4,6.73,6.21,0.441,0.406,0.132,0.102,0.021,0.087,0.041,0.0063,7.0,167.0,4.0,10.0,3.6,247.0,,40.0,,,,,0.8,601.0,1.44,,34.419268675844954,10829.572891516109
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2003-05-14,2003,5,14,1,2,0.5,6.5,,,,8.3,6.93,4.51,0.267,0.259,0.098,0.082,0.018,0.087,0.037,0.003,23.0,100.0,3.0,13.0,1.7,265.0,,118.0,,2.6,,,8.9,580.0,1.92,,33.180744055367185,6704.021313795686
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2003-08-04,2003,8,4,1,3,0.5,5.2,,,,3.9,7.17,5.03,0.327,0.304,0.11,0.092,0.018,0.084,0.043,0.0053,35.0,1.0,3.0,11.0,0.9,181.0,,38.0,,,,,22.8,413.0,1.36,,32.17740060117306,6704.021313795687
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2003-10-16,2003,10,16,1,4,0.5,5.7,,,,2.7,6.89,5.26,0.332,0.314,0.113,0.093,0.02,0.084,0.044,0.0053,12.0,62.0,3.0,10.0,0.84,257.0,,64.0,,2.6,,,6.6,300.0,1.8199999999999998,,58.83765840015385,8398.444283216577
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2004-02-25,2004,2,25,1,1,0.5,6.6,,,,0.9,6.87,5.15,0.309,0.305,0.117,0.105,0.017,0.101,0.046,0.0063,21.0,107.0,4.0,7.0,3.4,309.0,,,,,,,,358.0,2.08,,66.9429834246144,22690.533677462325
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2004-05-13,2004,5,13,1,2,0.5,7.0,,,,6.3,6.93,3.85,0.207,0.221,0.085,0.072,0.015,0.074,0.039,0.004,12.0,47.0,4.0,14.0,3.0,205.0,,,,2.5,,,10.1,360.0,2.56,,54.25259403686157,7219.71526101074
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2004-08-10,2004,8,10,1,3,0.5,6.4,,,,2.6,7.02,5.17,0.34,0.297,0.111,0.097,0.02,0.076,0.043,0.005,22.0,2.0,5.0,11.0,1.14,73.0,,,,2.8,,,24.8,305.0,1.7000000000000002,,53.132789604783994,11001.47087392113
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2004-10-19,2004,10,19,1,4,0.5,6.5,,,,3.3,6.73,5.36,0.348,0.34,0.117,0.1,0.021,0.074,0.042,0.0053,15.0,36.0,4.0,8.0,1.44,244.0,,,,2.8,,,6.6,373.0,1.8199999999999998,,47.09192556926337,16760.05328448922
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2005-02-21,2005,2,21,1,1,0.5,7.1,,,,0.6,6.9,4.89,0.287,0.285,0.11,0.099,0.016,0.087,0.04,0.004,26.0,41.0,6.0,7.0,3.3,326.0,,,,,,,0.5,284.0,2.5,,76.32864958273656,73228.5405045375
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2005-05-11,2005,5,11,1,2,2.0,8.5,,,,2.5,6.85,4.47,0.234,0.256,0.098,0.082,0.021,0.068,0.043,0.004,31.0,116.0,9.0,25.0,1.73,276.0,,,,2.9,,,7.4,353.0,2.2,,96.25885009938303,5479.248189159937
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2005-08-08,2005,8,8,1,3,0.5,6.8,,,,5.3,6.91,4.08,0.25,0.251,0.092,0.08,0.014,0.062,0.033,0.005,36.0,14.0,4.0,17.0,2.73,258.0,,,,1.8,,,17.3,302.0,2.44,,62.950232128485396,5394.95206317286
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2005-10-19,2005,10,19,1,4,0.5,9.1,,,,3.9,6.84,4.63,0.292,0.276,0.099,0.086,0.017,0.065,0.038,0.005,19.0,33.0,5.0,13.0,2.03,320.0,,,,2.5,,,,331.0,2.74,,76.0897492710535,11732.037299142454
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2006-02-22,2006,2,22,1,1,0.5,11.3,,,,0.3,6.85,5.2,0.307,0.312,0.112,0.096,0.019,0.081,0.04,0.005,8.0,192.0,7.0,15.0,3.37,328.0,,,,,,,0.8,441.0,2.18,,109.38313461622838,14568.354008825245
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2006-05-16,2006,5,16,1,2,0.5,11.1,,,,4.7,6.74,3.29,0.156,0.196,0.073,0.068,0.016,0.066,0.03,0.004,12.0,87.0,5.0,16.0,2.7,265.0,,,,1.6,,,9.0,323.0,2.82,,115.60162113300903,10407.64148015834
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2006-08-08,2006,8,8,1,3,0.5,7.1,,,,3.1,7.25,4.57,0.288,0.277,0.096,0.086,0.016,0.071,0.038,0.005,13.0,2.0,3.0,10.0,1.35,94.0,,,,3.3,,,23.1,257.0,1.6400000000000001,,68.4434585101398,10461.220072076787
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2006-10-31,2006,10,31,1,4,0.5,12.4,,,,0.7,6.48,3.86,0.172,0.221,0.083,0.073,0.017,0.067,0.04,0.004,17.0,87.0,5.0,14.0,2.66,462.0,,,,1.5,,,4.1,442.0,3.84,,85.58426964631533,14210.233212148121
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2007-02-19,2007,2,19,1,1,0.5,7.4,,,,,6.7,4.17,0.226,0.248,0.088,0.085,0.013,0.082,0.042,0.004,9.0,100.0,4.0,4.0,4.46,227.0,,,,,,,0.6,290.0,2.72,,95.37665979297982,inf
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2007-05-13,2007,5,13,1,2,0.5,6.9,,,,5.5,7.05,4.32,0.247,0.259,0.091,0.082,0.016,0.069,0.038,0.004,7.0,61.0,4.0,8.0,4.2,208.0,,,,2.3,,,10.2,262.0,2.2800000000000002,,82.9729105708084,17791.441178919325
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2007-08-07,2007,8,7,1,3,0.5,5.8,,,,1.7,7.47,5.56,0.371,0.342,0.108,0.099,0.018,0.074,0.038,0.0053,9.0,1.0,2.0,7.0,2.46,122.0,,,,3.2,,,22.3,228.0,1.46,,62.0669584990517,11964.099575389224
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2007-10-16,2007,10,16,1,4,0.5,6.3,,,,2.7,6.96,5.72,0.385,0.364,0.116,0.102,0.019,0.072,0.042,0.0053,8.0,33.0,3.0,8.0,2.97,231.0,,,,3.6,,,6.8,247.0,1.3800000000000001,,71.34479477954271,12995.48746981933
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2008-02-12,2008,2,12,1,1,0.5,7.3,,,,0.4,6.82,4.9,0.285,0.275,0.106,0.086,0.015,0.084,0.043,0.004,10.0,97.0,4.0,8.0,4.29,298.0,,,,,,,0.7,297.0,2.14,,89.6309961482676,18822.829073349432
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2008-05-12,2008,5,12,1,2,0.5,8.9,,,,2.2,6.71,3.3,0.151,0.179,0.073,0.062,0.014,0.065,0.032,0.004,6.0,89.0,3.0,11.0,3.3,228.0,,,,1.7,,,9.8,403.0,2.62,,67.41060953865883,11474.190325534926
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2008-08-14,2008,8,14,1,3,0.5,6.7,,,,3.3,7.28,4.77,0.309,0.294,0.106,0.08,0.016,0.068,0.038,0.005,4.0,2.0,2.0,11.0,2.04,121.0,,,,2.3,,,17.9,251.0,1.5,,63.79662180416252,7678.109880757454
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2008-10-14,2008,10,14,1,4,0.5,13.3,,,,1.4,6.54,3.77,0.172,0.22,0.087,0.072,0.017,0.059,0.036,0.004,14.0,82.0,3.0,18.0,3.03,373.0,,,,1.2,,,7.0,426.0,4.04,,94.02138948388222,9144.972663946939
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2009-02-10,2009,2,10,1,1,0.5,11.5,,,,0.2,6.61,4.69,0.259,0.277,0.104,0.084,0.016,0.072,0.04,0.004,5.0,156.0,5.0,10.0,,456.0,,,,,,,1.7,470.0,3.4799999999999995,,86.82170793277683,23721.921571892428
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2009-05-18,2009,5,18,1,2,0.5,9.5,,,,9.1,6.9,3.4,0.173,0.194,0.076,0.065,0.012,0.061,0.029,0.003,9.0,65.0,4.0,16.0,3.2,190.0,,,,1.6,,,12.5,345.0,2.82,,81.77927920316587,8165.154164238336
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2009-08-13,2009,8,13,1,3,0.5,11.6,,,,6.7,7.05,4.2,0.268,0.284,0.096,0.074,0.012,0.054,0.035,0.004,9.0,7.0,3.0,18.0,2.66,240.0,,,,1.5,,,18.3,371.0,3.2,,76.22871522700434,7976.066383592817
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2009-10-20,2009,10,20,1,4,0.5,12.2,,,,1.4,6.72,4.59,0.287,0.286,0.103,0.078,0.015,0.058,0.043,0.0053,9.0,96.0,4.0,12.0,3.58,610.0,,,,,,,3.2,392.0,3.3400000000000003,,99.16693669594974,15728.665390059112
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2010-02-17,2010,2,17,1,1,0.5,8.2,,,1.0,0.2,6.73,4.36,0.257,0.258,0.095,0.08,0.013,0.07,0.037,0.004,10.0,118.0,5.0,8.0,,300.0,,,,,,,,372.0,2.72,,78.39944531720239,28191.26911442288
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2010-05-19,2010,5,19,1,2,0.5,8.6,,,1.9,9.5,6.98,3.69,0.2,0.207,0.077,0.066,0.013,0.063,0.032,0.004,17.0,59.0,4.0,15.0,3.26,230.0,,,,2.1,,,13.6,309.0,2.56,,86.105619205285,8063.578083726281
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2010-08-11,2010,8,11,1,3,0.5,6.8,,,1.3,6.2,7.31,5.02,0.345,0.299,0.101,0.077,0.015,0.067,0.036,0.005,11.0,1.0,3.0,13.0,1.9,170.0,,,,2.9,,,20.8,277.0,1.6,,59.86210753350309,7013.437682124718
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2010-10-06,2010,10,6,1,4,0.5,9.5,,,1.5,6.0,6.9,4.82,0.313,0.296,0.097,0.079,0.017,0.065,0.041,0.005,6.0,50.0,3.0,11.0,2.6,250.0,,,,2.5,,,8.4,370.0,2.22,,70.58020593649029,12247.731246357505
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2011-02-14,2011,2,14,1,1,0.5,6.4,,,0.91,0.4,6.92,5.41,0.373,0.34,0.116,0.089,0.016,0.076,0.041,0.005,19.0,131.0,3.0,7.0,4.3,380.0,,,,,,,0.4,377.0,2.3400000000000003,,65.77230783675904,16502.206310881695
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2011-05-11,2011,5,11,1,2,0.5,8.5,,,1.7,6.9,6.78,3.38,0.172,0.188,0.075,0.063,0.015,0.061,0.033,0.004,9.0,126.0,6.0,13.0,3.26,220.0,,,,2.5,,,9.5,398.0,2.6,,75.3966658573114,12523.995860937
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2011-08-09,2011,8,9,1,3,0.5,10.1,,,2.8,12.8,6.88,4.6,0.316,0.291,0.107,0.079,0.017,0.061,0.04,0.0053,11.0,12.0,6.0,19.0,2.19,300.0,,,,1.5,,,19.4,429.0,2.2800000000000002,,58.03424036997285,8013.090564418514
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2011-10-18,2011,10,18,1,4,0.5,10.2,,,1.9,2.4,6.81,4.97,0.323,0.317,0.112,0.084,0.018,0.058,0.043,0.005,9.0,112.0,4.0,11.0,3.27,410.0,,,,2.4,,,6.3,440.0,2.8000000000000003,,74.5930650299921,15028.7950331244
134,V. Rännöbodsjön,62.33010177473939,16.98720916025028,Västernorrlands län,Sundsvall,WA17667097,2012-02-15,2012,2,15,1,1,0.5,7.6,,,0.97,0.4,6.8,4.93,0.321,0.299,0.112,0.085,0.017,0.072,0.042,0.004,11.0,155.0,3.0,8.0,4.8,370.0,,,,,,,-0.1,416.0,2.56,,70.91899092498542,15677.095995337606
