,SUBID,AROID,Sj�-id,Medeldjup,Maxdjup,Omsättningstid,wrt
4147,21459,703169-161740,703317-161623,5.74,,1.33,0.7518796992481203
4148,21460,703173-159703,703171-159830,7.81,17.7,0.122,8.19672131147541
4149,21462,703192-162147,703126-162222,3.94,,0.968,1.0330578512396695
4150,21463,703194-158828,703250-158835,3.67,,0.00223,448.43049327354254
4151,21464,703196-157214,703069-157236,4.19,,0.111,9.00900900900901
4152,21471,703217-159061,703290-159236,4.28,,0.0445,22.471910112359552
4153,21474,703223-165788,702887-165887,7.41,23.0,1.91,0.5235602094240838
4154,21486,703251-142178,702728-142174,10.6,31.0,1.69,0.591715976331361
4155,21489,703254-159344,703229-159411,4.3,,0.00864,115.74074074074073
4156,21493,703258-136536,702825-136894,15.6,19.2,0.0437,22.88329519450801
4157,21495,703261-161867,703221-161853,3.78,,2.09,0.47846889952153115
4158,21499,703270-166565,703214-166638,3.3,,0.405,2.4691358024691357
4159,21506,703279-154041,703225-153971,3.73,,0.784,1.2755102040816326
4160,21510,703291-158536,703268-158631,4.23,,0.0378,26.455026455026456
4161,21512,703295-133051,703142-133063,11.1,,3.01,0.33222591362126247
4162,21515,703317-132820,703320-132630,5.4,,0.117,8.547008547008547
4163,21518,703334-143611,703276-143612,5.06,,0.0611,16.366612111292962
4164,21523,703342-160213,703343-160222,5.09,,2.0,0.5
4165,21526,703346-155201,703411-155161,3.7,,0.952,1.050420168067227
4166,21530,703355-155125,703422-155101,3.71,,1.0,1.0
4167,21531,703360-134277,703587-134156,10.4,31.6,0.0765,13.071895424836601
4168,21536,703367-166010,703456-166089,3.96,,2.89,0.3460207612456747
4169,21537,703368-150138,703221-150314,6.03,,0.802,1.2468827930174562
4170,21538,703370-147501,703424-147616,3.9,,0.0205,48.78048780487805
4171,21540,703373-140121,703323-140116,5.19,,0.155,6.451612903225807
4172,21548,703386-158217,703251-158378,3.86,,0.176,5.6818181818181825
4173,21554,703410-156685,703410-156605,3.82,,0.0629,15.89825119236884
4174,21557,703412-137470,703439-137498,5.48,,3.73,0.2680965147453083
4175,21558,703417-132121,703236-132451,5.52,,0.035,28.57142857142857
4176,21565,703423-155695,702935-155920,5.43,,0.00088,1136.3636363636363
4177,21566,703426-149710,703220-149703,4.21,,0.224,4.464285714285714
4178,21568,703429-157104,703291-157243,4.16,,0.0809,12.360939431396787
4179,21570,703430-164851,703446-164803,3.13,,0.477,2.0964360587002098
4180,21574,703435-157558,703488-157589,3.87,,0.387,2.5839793281653747
4181,21584,703463-160227,703371-160210,3.86,,0.61,1.639344262295082
4182,21585,703467-146608,703461-146676,4.22,,1.45,0.6896551724137931
4183,21591,703479-165350,703350-165320,5.68,11.8,0.0736,13.58695652173913
4184,21609,703528-157885,703391-157966,5.7,,1.22,0.819672131147541
4185,21610,703537-159801,703549-159769,3.75,,3.43,0.29154518950437314
4186,21611,703538-133299,703554-133357,5.34,,0.146,6.849315068493151
4187,21613,703546-156083,703447-156158,3.81,,0.102,9.803921568627452
4188,21614,703547-161875,703446-162158,5.86,,0.374,2.6737967914438503
4189,21615,703549-158581,703569-158512,4.06,,0.0419,23.86634844868735
4190,21616,703552-148915,703205-149073,7.88,,0.00849,117.78563015312133
4191,21619,703561-139944,703437-140037,4.84,,1.01,0.9900990099009901
4192,21620,703561-166580,703354-166668,2.73,6.5,0.464,2.155172413793103
4193,21621,703570-167050,703491-167040,2.93,8.2,0.0583,17.152658662092627
4194,21623,703585-158165,703645-158161,3.95,,0.195,5.128205128205128
4195,21625,703587-154902,703692-154867,3.76,,0.266,3.7593984962406015
4196,21626,703587-161431,703466-161619,3.92,,0.285,3.5087719298245617
4197,21632,703608-132830,703504-132607,11.2,,0.743,1.3458950201884252
4198,21633,703608-162259,703562-162332,4.09,10.0,0.0425,23.52941176470588
4199,21643,703636-146490,703551-146485,4.54,,1.23,0.8130081300813008
4200,21645,703638-160584,703399-160792,5.74,,0.917,1.0905125408942202
4201,21652,703651-156205,703613-156205,3.8,,0.0451,22.172949002217294
4202,21662,703696-164118,703627-164019,3.63,10.2,0.0727,13.75515818431912
4203,21677,703726-156516,703680-156360,3.78,,0.274,3.64963503649635
4204,21683,703736-149389,703614-149500,5.8,,2.67,0.37453183520599254
4205,21684,703739-153263,703735-153475,3.84,12.0,0.0663,15.082956259426847
4206,21687,703745-152629,703479-152793,2.37,7.0,0.0272,36.76470588235294
4207,21688,703746-159338,703751-159471,5.33,18.0,0.769,1.3003901170351104
4208,21700,703786-158815,703846-158935,5.82,12.0,2.5,0.4
4209,21701,703788-164541,703661-164567,3.39,,0.0743,13.458950201884251
4210,21706,703796-156063,703722-156150,3.73,,1.01,0.9900990099009901
4211,21708,703801-159864,703711-159938,3.99,,0.557,1.7953321364452421
4212,21709,703802-152245,703887-152394,7.52,24.2,0.479,2.0876826722338206
4213,21717,703823-162290,703830-162370,10.1,23.0,0.11,9.090909090909092
4214,21718,703833-155294,703728-155373,3.73,,0.00042,2380.9523809523807
4215,21726,703862-150308,703942-150446,4.16,,0.293,3.4129692832764507
4216,21730,703869-135974,703503-136138,6.33,,0.0152,65.78947368421052
4217,21735,703873-159102,703856-159114,3.22,,0.112,8.928571428571429
4218,21736,703880-156642,703861-156697,3.7,,1.57,0.6369426751592356
4219,21742,703904-141068,703916-141245,6.75,,0.0238,42.016806722689076
4220,21746,703912-156349,703844-156321,3.71,,1.49,0.6711409395973155
4221,21747,703912-159450,703892-159545,3.79,,2.26,0.4424778761061947
4222,21752,703924-160286,703903-160216,3.15,,0.506,1.976284584980237
4223,21753,703925-163178,703810-163138,3.23,,0.0652,15.337423312883438
4224,21755,703929-164215,703890-164324,4.04,,0.252,3.9682539682539684
4225,21763,703941-158555,703879-158525,3.79,,1.31,0.7633587786259541
4226,21764,703943-153002,703947-153138,1.05,2.8,0.0298,33.557046979865774
4227,21767,703947-145425,703769-145499,4.59,,0.628,1.5923566878980893
4228,21772,703958-160026,704051-160175,3.88,,0.097,10.309278350515463
4229,21773,703963-158995,703934-159052,3.19,,0.371,2.6954177897574123
4230,21785,703982-151599,704067-151785,2.39,7.25,0.0484,20.66115702479339
4231,21791,703989-161230,703989-161357,5.1,11.0,0.0272,36.76470588235294
4232,21794,703993-154250,704070-154316,3.8,,0.185,5.405405405405405
4233,21795,703996-155833,704111-155566,4.26,10.0,0.881,1.1350737797956867
4234,21801,704011-164221,703971-164252,4.91,11.0,0.106,9.433962264150944
4235,21810,704037-164699,703847-164859,15.1,32.5,0.662,1.510574018126888
4236,21814,704041-165408,703821-165477,5.22,10.5,0.154,6.4935064935064934
4237,21819,704063-164328,704016-164260,3.95,,0.703,1.4224751066856332
4238,21821,704065-152224,704138-152218,3.9,12.0,0.0414,24.154589371980677
4239,21824,704072-158564,704075-158652,3.82,,1.15,0.8695652173913044
4240,21828,704082-151070,704191-151105,4.18,12.9,0.0463,21.598272138228943
4241,21836,704111-160820,704126-160861,4.39,,0.0102,98.0392156862745
4242,21837,704115-148078,704082-148125,11.8,,0.144,6.944444444444445
4243,21842,704140-134580,704112-134698,11.9,,0.0142,70.4225352112676
4244,21843,704144-134951,703990-134954,7.39,19.7,0.0162,61.7283950617284
4245,21844,704144-149735,703997-149791,5.77,,3.16,0.3164556962025316
4246,21845,704145-140754,704005-140982,15.1,41.5,0.411,2.4330900243309004
4247,21846,704145-157514,704316-157488,5.43,,1.39,0.7194244604316548
4248,21850,704149-158052,703946-158439,5.74,,1.25,0.8
4249,21853,704152-134232,704137-134434,11.9,,0.0325,30.769230769230766
4250,21863,704182-168317,704303-168275,3.08,,2.94,0.3401360544217687
4251,21875,704217-141368,704136-141258,4.89,,0.616,1.6233766233766234
4252,21879,704226-142061,704128-142469,4.56,,0.348,2.873563218390805
4253,21890,704263-145386,704277-145457,4.68,,0.0964,10.37344398340249
4254,21894,704273-168241,704298-168213,3.03,,3.32,0.30120481927710846
4255,21907,704327-157110,704399-157233,5.44,,1.44,0.6944444444444444
4256,21908,704329-158298,704413-158270,3.67,,0.812,1.231527093596059
4257,21909,704330-150961,704400-151116,3.86,11.8,0.0971,10.298661174047373
4258,21922,704382-152014,704226-152143,3.14,9.5,0.101,9.900990099009901
4259,21927,704394-162973,704415-162840,3.18,8.8,0.511,1.9569471624266144
4260,21930,704397-148984,704253-148912,5.5,,0.625,1.6
4261,21933,704409-157491,704469-157529,3.73,,0.188,5.319148936170213
4262,21939,704425-163467,704526-163375,4.27,14.0,1.93,0.5181347150259068
4263,21941,704430-161396,704397-161403,4.54,,0.00158,632.9113924050632
4264,21970,704505-149677,704742-149468,5.48,,0.883,1.1325028312570782
4265,21975,704515-145522,704535-145371,4.75,,0.111,9.00900900900901
4266,21977,704522-160190,704485-160232,3.71,,3.39,0.2949852507374631
4267,21982,704541-168092,704522-168150,3.1,,0.73,1.36986301369863
4268,21984,704550-134857,704426-134977,5.8,18.0,0.125,8.0
4269,21985,704554-141173,704491-141206,4.66,,0.737,1.3568521031207599
4270,21986,704554-159602,704568-159775,4.35,,0.0171,58.47953216374269
4271,21987,704555-137102,704490-137143,5.61,,1.27,0.7874015748031495
4272,21990,704562-140206,704508-140228,6.61,,0.00488,204.91803278688525
4273,21998,704581-149236,704691-149365,5.45,,3.78,0.2645502645502646
4274,22008,704596-161455,704596-161397,3.95,,0.0801,12.484394506866415
4275,22014,704606-156028,704410-156121,3.85,,0.164,6.097560975609756
4276,22016,704609-161246,704638-161325,3.76,,0.76,1.3157894736842106
4277,22017,704611-167998,704577-168041,3.06,,1.7,0.5882352941176471
4278,22020,704616-152006,704587-152123,4.49,13.7,0.0126,79.36507936507937
4279,22021,704619-146330,704749-146241,4.25,,0.226,4.424778761061947
4280,22022,704624-142410,704505-142422,4.81,,0.213,4.694835680751174
4281,22026,704630-156517,704771-156566,3.03,9.7,1.3,0.7692307692307692
4282,22032,704635-137337,704550-137461,12.3,,0.557,1.7953321364452421
4283,22035,704650-151203,704640-151148,1.69,4.5,0.0115,86.95652173913044
4284,22036,704650-152450,705032-152373,10.0,30.0,0.389,2.570694087403599
4285,22042,704660-148897,704654-148777,3.78,,0.113,8.849557522123893
4286,22052,704698-142004,704609-142140,4.4,,0.765,1.3071895424836601
4287,22054,704721-156139,704641-156167,5.5,,1.85,0.5405405405405405
4288,22057,704730-155623,704429-155669,5.6,,0.181,5.524861878453039
4289,22058,704731-165524,704439-165882,11.7,34.0,0.0849,11.778563015312132
4290,22068,704760-148642,704578-148705,3.8,,0.079,12.658227848101266
4291,22071,704764-151651,704609-151888,5.68,,0.155,6.451612903225807
4292,22078,704774-169127,704922-169097,4.03,,0.78,1.282051282051282
4293,22081,704779-164626,704804-164761,5.07,15.5,0.0108,92.59259259259258
4294,22090,704813-163738,704879-163863,5.56,22.8,0.642,1.557632398753894
4295,22094,704821-166669,704663-166660,4.1,,0.00456,219.2982456140351
4296,22097,704826-150874,704835-151199,4.6,14.1,0.194,5.154639175257731
4297,22098,704830-159143,704955-159090,13.2,47.0,2.43,0.4115226337448559
4298,22101,704834-150204,704929-150222,6.29,,1.42,0.7042253521126761
4299,22111,704854-168961,704905-168937,3.37,,0.0402,24.875621890547265
4300,22112,704857-139045,704914-139215,13.2,,0.351,2.8490028490028494
4301,22117,704871-140079,704663-140201,6.61,,0.0411,24.330900243309003
4302,22128,704899-136973,704757-137129,12.0,,1.36,0.7352941176470588
4303,22131,704906-156883,705040-157200,11.2,,3.47,0.2881844380403458
4304,22136,704921-154588,704855-154759,3.74,,0.178,5.617977528089888
4305,22138,704926-163130,704826-163341,2.94,9.0,0.561,1.7825311942959
4306,22140,704930-134365,704816-134601,11.2,36.0,1.12,0.8928571428571428
4307,22154,704956-167846,704812-167863,2.63,,0.266,3.7593984962406015
4308,22158,704969-138891,704933-138911,13.0,,0.19,5.2631578947368425
4309,22162,704977-139276,705021-139287,7.31,,0.00971,102.98661174047373
4310,22163,704978-141265,705157-141320,5.22,,0.701,1.4265335235378032
4311,22167,704981-147821,704924-147768,3.91,,0.0165,60.6060606060606
4312,22181,705022-152439,705123-152411,3.49,,0.00408,245.09803921568627
4313,22189,705033-152728,705098-152638,2.06,6.6,0.784,1.2755102040816326
4314,22192,705038-149383,705132-149230,3.82,,0.133,7.518796992481203
4315,22194,705048-157377,705142-157229,3.86,,0.0675,14.814814814814813
4316,22196,705053-151068,704984-151095,2.35,7.2,0.187,5.347593582887701
4317,22208,705079-137942,705183-137980,6.65,,0.163,6.134969325153374
4318,22212,705091-137976,705156-138046,6.67,,0.043,23.255813953488374
4319,22214,705100-154063,705005-154205,5.39,,0.00222,450.45045045045043
4320,22216,705104-164667,704957-164565,3.98,,0.197,5.0761421319796955
4321,22222,705115-134690,705072-134684,5.38,,0.116,8.620689655172413
4322,22223,705115-150868,705052-150936,3.57,11.3,0.262,3.8167938931297707
4323,22225,705119-167318,705111-167395,3.18,,0.252,3.9682539682539684
4324,22227,705124-149053,705194-148980,3.83,,0.0532,18.79699248120301
4325,22233,705136-140324,705234-140314,5.79,,0.134,7.462686567164178
4326,22234,705136-150285,705122-150182,5.75,,3.57,0.2801120448179272
4327,22237,705142-160277,704954-160583,5.88,,0.605,1.6528925619834711
4328,22243,705150-158599,705120-158772,5.65,,2.34,0.4273504273504274
4329,22246,705159-159030,705126-159108,6.43,23.0,0.214,4.672897196261682
4330,22260,705194-138363,705211-138691,12.7,,1.35,0.7407407407407407
4331,22261,705197-151446,705251-151419,4.04,13.2,2.97,0.33670033670033667
4332,22263,705200-164377,705103-164430,11.9,36.0,4.33,0.23094688221709006
4333,22267,705211-155605,705718-155357,3.72,,0.156,6.410256410256411
4334,22273,705224-169109,705050-169176,3.2,,0.553,1.8083182640144664
4335,22282,705237-132867,705065-133028,8.17,26.0,0.264,3.7878787878787876
4336,22286,705245-134830,705247-134805,11.2,,4.51,0.22172949002217296
4337,22292,705254-164410,705242-164366,7.04,20.0,2.4,0.4166666666666667
4338,22293,705257-144345,705279-144566,4.5,,0.455,2.1978021978021975
4339,22295,705263-168935,705020-168984,3.17,,1.81,0.5524861878453039
4340,22298,705271-148008,704782-148211,5.54,16.0,0.0962,10.395010395010395
4341,22304,705290-136492,703362-137894,42.8,134.0,2.4,0.4166666666666667
4342,22306,705296-139557,705178-139789,6.24,,0.358,2.793296089385475
4343,22311,705306-133568,705169-133510,5.32,,0.0899,11.123470522803116
4344,22315,705315-164365,705303-164381,3.12,,2.4,0.4166666666666667
4345,22316,705324-164461,705329-164429,3.18,,0.556,1.7985611510791366
4346,22317,705327-150452,705465-150554,3.78,,0.322,3.1055900621118013
4347,22325,705347-149741,705452-149498,6.47,,1.3,0.7692307692307692
4348,22327,705348-154295,705179-154330,4.32,14.1,1.74,0.5747126436781609
4349,22329,705349-157423,705459-157387,3.74,,0.116,8.620689655172413
4350,22335,705357-155004,705015-155075,5.1,,0.00177,564.9717514124294
4351,22337,705361-145930,705457-145706,4.41,,1.23,0.8130081300813008
4352,22345,705376-156605,705505-156359,3.89,,0.00822,121.65450121654501
4353,22348,705379-152057,705282-152613,5.5,,0.00773,129.36610608020698
4354,22353,705392-138604,705390-138815,12.4,,0.823,1.2150668286755772
4355,22354,705397-134566,705389-134389,5.31,,0.0963,10.384215991692628
4356,22357,705403-138936,705269-138861,6.63,,0.115,8.695652173913043
4357,22373,705452-162389,705345-162378,4.51,,0.0208,48.07692307692308
4358,22374,705455-166595,705422-166642,2.59,,0.107,9.345794392523365
4359,22377,705472-163718,705516-163750,3.81,,1.29,0.7751937984496123
4360,22382,705489-169058,705347-169107,3.18,,1.23,0.8130081300813008
4361,22389,705498-156839,705627-156734,3.89,,0.026,38.46153846153846
4362,22401,705528-133063,705555-132976,11.1,,0.624,1.6025641025641026
4363,22406,705535-159483,705425-159454,5.57,,1.75,0.5714285714285714
4364,22412,705541-148627,705445-148634,3.85,,0.0959,10.427528675703858
4365,22419,705554-165294,705487-165356,3.84,10.8,0.403,2.4813895781637716
4366,22420,705555-163756,705573-163722,3.22,,0.267,3.745318352059925
4367,22421,705556-159130,705503-159107,6.59,21.0,0.579,1.7271157167530227
4368,22429,705565-147528,705572-147619,3.68,,1.25,0.8
4369,22430,705565-156025,705740-156165,5.6,,0.0949,10.537407797681771
4370,22431,705566-137824,705288-137787,12.0,,1.58,0.6329113924050632
4371,22440,705580-134330,705541-134354,5.19,,1.21,0.8264462809917356
4372,22442,705585-149475,705634-149402,4.78,,0.0302,33.11258278145695
4373,22466,705640-166838,705615-166795,3.14,,0.964,1.037344398340249
4374,22468,705649-166227,705603-166172,9.71,25.0,0.101,9.900990099009901
4375,22471,705655-134538,705573-134438,5.26,,0.183,5.46448087431694
4376,22477,705663-133073,705640-133035,5.17,,1.58,0.6329113924050632
4377,22483,705674-149116,705714-149035,3.77,,0.448,2.232142857142857
4378,22484,705677-156569,705704-156482,5.59,,0.172,5.813953488372094
4379,22488,705691-168623,705655-168549,3.23,,0.14,7.142857142857142
4380,22490,705694-158917,705554-158853,3.19,9.5,0.179,5.58659217877095
4381,22491,705700-136583,705690-136448,5.69,,0.765,1.3071895424836601
4382,22494,705708-151113,705457-151576,11.1,,0.0384,26.041666666666668
4383,22498,705715-135124,705570-135255,12.5,,0.832,1.2019230769230769
4384,22501,705720-149381,705754-149395,4.78,,0.0201,49.75124378109453
4385,22509,705744-163579,705689-163597,2.2,6.8,1.79,0.5586592178770949
4386,22511,705749-157359,705700-157151,5.46,,0.391,2.557544757033248
4387,22513,705753-156320,705661-156396,3.89,,0.0238,42.016806722689076
4388,22517,705758-152477,705428-152843,11.2,,5.45,0.18348623853211007
4389,22523,705768-159215,705620-159173,10.8,35.0,3.88,0.2577319587628866
4390,22528,705776-150377,705889-150554,4.54,14.5,1.06,0.9433962264150942
4391,22534,705786-148892,705657-148807,5.53,,0.329,3.03951367781155
4392,22542,705804-137381,705911-137156,12.3,,3.46,0.28901734104046245
4393,22545,705804-166795,705775-166748,3.17,,0.243,4.11522633744856
4394,22549,705808-133527,705756-133605,5.88,,0.365,2.73972602739726
4395,22553,705812-164089,705737-164018,4.01,,0.184,5.434782608695652
4396,22560,705828-164886,705731-164946,2.5,4.2,0.193,5.181347150259067
